emp_no;posisi_id
10-0878;6704
15-0745;6695
13-0350;6706
14-0932;14807
11-0614;6705
20-1005;14812
20-1000;14830
-;20377
06-0024;6674
13-0245;6675
16-1539;6677
88-0166;17679
92-0129;17602
14-0936;17605
10-0452;17781
06-0032;17607
11-0123;17610
16-2209;17610
08-0144;17610
10-0461;17610
88-0523;17610
13-0230;17610
08-0610;17610
03-0520;17612
89-0831;17613
04-0029;17614
17-0358;17614
93-0253;17614
08-0141;17614
11-0118;17614
11-0763;17614
93-0352;17616
05-0403;17618
20-1102;17620
86-0097;17620
08-0146;17620
17-0131;17620
11-0116;17620
96-0104;17620
13-0244;17621
94-0681;17623
89-0008;17625
11-0766;17625
17-0360;17625
10-0455;17625
08-0147;17626
08-0143;17626
00-0658;17627
04-0559;17628
12-0152;17628
17-0359;17628
13-0240;17628
96-0073;17629
08-0527;17631
05-0407;17632
03-0521;17632
08-0145;17632
17-0378;17632
88-0043;17633
90-0042;17634
04-0030;17635
08-0620;17635
04-0466;17635
06-0099;17635
04-0464;17636
04-0460;17638
10-0454;17639
04-0025;17639
13-0247;17639
04-0022;17639
86-0095;17640
95-0022;17667
11-0629;17668
17-0363;17668
04-0457;17668
11-0631;17668
94-0154;17668
16-0931;17668
11-0115;17668
10-0448;17669
05-0402;17669
04-0294;17670
11-0632;17671
13-0233;17671
10-0451;17671
16-0932;17671
-;17671
08-0569;17671
13-0464;17671
05-0401;17672
10-0450;17672
04-0023;17673
93-0899;17674
17-0362;17674
10-0700;17674
14-0036;17674
17-0357;17674
08-0568;17674
11-0649;17674
10-0459;17675
99-0407;17675
87-0078;17676
16-0934;17677
06-0096;17677
17-0361;17677
17-0369;17677
12-0151;17677
15-0336;17677
20-1106;17677
99-0148;17678
08-0566;17678
88-0347;17680
11-0120;17693
88-0285;17689
89-0105;17690
95-0032;17690
93-0060;17690
90-0370;17690
91-0586;17690
95-0029;17690
04-0471;17692
20-0694;17692
95-0031;17692
06-0105;17692
94-0037;17692
96-0072;17692
87-0043;17681
20-0631;17682
-;17682
11-0102;17682
91-0837;17683
08-0133;17684
11-0424;17684
16-2206;17684
20-0629;17684
90-0500;17685
08-0628;17686
20-0630;17686
10-0787;17686
10-0456;17686
08-0131;17687
16-0924;17688
97-0376;17688
20-0633;17688
06-0025;17688
90-0741;17731
11-0111;17782
93-0014;17707
17-0126;17708
94-0119;17708
16-2190;17708
00-0280;17708
10-0780;17708
16-0297;17708
00-0587;17708
16-0307;17708
16-2194;17708
97-0061;17708
02-0265;17708
20-0561;17708
08-0128;17708
08-0624;17708
11-0190;17708
93-0039;17708
10-0693;17708
15-0124;17708
10-0888;17708
00-0584;17708
09-0049;17708
09-0046;17708
04-0468;17709
03-0265;17710
99-0420;17711
16-2211;17711
20-0193;17711
10-0785;17711
88-0178;17711
16-0475;17711
90-0307;17711
16-2199;17711
09-0048;17711
16-2195;17711
11-0187;17711
15-0130;17711
11-0104;17711
93-0381;17711
04-0321;17711
13-0465;17711
02-0090;17711
17-0356;17711
20-0192;17711
15-0530;17711
89-0526;17712
11-0249;17712
95-0603;17713
10-0697;17714
16-0476;17714
15-0129;17714
99-0140;17714
16-0303;17714
11-0250;17714
11-0650;17714
02-0224;17714
13-0467;17714
14-0328;17714
12-1110;17714
16-2204;17714
88-0432;17714
88-0243;17714
08-0629;17714
11-0108;17714
17-0635;17714
99-0329;17714
03-0268;17714
16-2188;17714
99-0328;17715
97-0063;17716
16-0311;17717
20-0559;17717
05-0406;17717
17-0129;17717
90-0636;17717
08-0129;17717
14-0030;17717
95-0961;17717
08-0631;17717
95-0468;17717
87-0219;17717
16-2201;17717
16-0310;17717
20-0457;17717
08-0140;17717
10-0789;17717
90-0038;17717
87-0256;17717
20-0472;17717
16-0478;17717
10-0977;17717
00-0585;17718
81-0159;17694
15-0119;17695
16-0305;17695
15-0123;17695
04-0296;17695
11-0760;17695
08-0139;17695
08-0132;17695
08-0253;17695
94-0151;17695
13-0242;17695
95-0019;17695
09-0045;17695
00-0591;17695
16-2202;17695
88-0284;17695
03-0528;17696
-;17697
99-0194;17698
10-0707;17698
20-1105;17698
13-0235;17698
14-0034;17698
14-0029;17698
20-0562;17698
16-2191;17698
94-0008;17698
08-0627;17698
16-2212;17698
90-0650;17698
89-0664;17698
13-0466;17698
10-0694;17698
91-0004;17698
11-0194;17699
-;17700
11-0762;17701
16-2192;17701
17-0134;17701
15-0125;17701
05-0408;17701
93-0012;17701
89-0099;17701
20-1111;17701
09-0052;17701
16-0309;17701
16-0306;17701
90-0027;17701
17-0366;17701
16-2200;17701
16-2196;17701
91-0198;17701
11-0109;17702
88-0425;17703
16-2197;17704
10-0702;17704
90-0498;17704
20-0695;17704
10-0458;17704
04-0465;17704
17-0127;17704
95-0595;17704
07-0220;17704
12-0896;17704
97-0018;17704
20-0188;17704
-;17704
12-0153;17704
14-0026;17704
11-0765;17705
03-0526;17719
15-0121;17720
95-0829;17720
17-0136;17720
17-0261;17720
95-0312;17720
20-0545;17720
11-0101;17720
16-0304;17720
20-0456;17720
11-0189;17720
11-0759;17720
14-0032;17720
16-2186;17720
89-0195;17720
10-0460;17721
10-0782;17722
14-0330;17723
10-0695;17723
11-0764;17723
00-0544;17723
17-0132;17723
11-0195;17723
14-0031;17723
11-0197;17723
20-1190;17723
08-0136;17723
17-0200;17723
20-1113;17723
00-0553;17723
11-0630;17723
90-0499;17723
08-0625;17724
99-0419;17725
10-0788;17726
90-0666;17726
99-0425;17726
95-0465;17726
09-0051;17726
17-0354;17726
16-1898;17726
17-0637;17726
10-0699;17726
11-0106;17726
97-0331;17726
17-0355;17726
20-1104;17726
16-2207;17726
91-0205;17727
99-0144;17728
02-0222;17729
13-0241;17729
17-0199;17729
11-0257;17729
11-0186;17729
08-0135;17729
08-0614;17729
90-0430;17729
08-0630;17729
11-0112;17729
15-0118;17729
10-0790;17729
16-2189;17729
11-0847;17729
10-0976;17730
04-0291;17732
91-0535;17932
03-0125;17937
94-0146;17938
16-2208;17938
03-0410;17938
91-0584;17938
08-0529;17938
08-0634;17939
06-0093;17940
90-0603;17940
08-0621;17940
16-2198;17940
90-0649;17940
17-0365;17943
08-0613;17943
07-0218;17943
07-0219;17943
94-0694;17943
90-0740;17943
10-0791;17941
04-0024;17942
10-0701;17936
10-0453;17933
03-0269;17933
10-0703;17934
11-0193;17935
06-0173;17944
20-0154;17950
16-1951;17951
03-0527;17952
20-1002;17954
20-1007;17955
16-1952;17953
15-0730;17945
07-0217;17946
03-0124;17947
90-0638;17947
89-0520;17947
91-0789;17948
17-0414;17949
97-0324;17949
00-0586;17949
11-0188;17949
11-0851;17949
17-0368;17949
94-0527;17802
00-0592;17930
00-0583;17931
06-0023;17801
17-0375;17803
11-0105;17803
13-0243;17803
08-0619;17803
02-0094;17803
11-0253;17803
11-0761;17803
04-0577;17803
14-0325;17803
15-0126;17803
16-0926;17804
16-0929;17804
88-0349;17804
08-0541;17804
11-0254;17804
03-0523;17805
06-0006;17806
06-0123;17806
03-0524;17806
17-0379;17806
10-0704;17806
17-0377;17806
16-0928;17806
16-2210;17806
08-0626;17806
12-0154;17807
00-0588;17807
10-0447;17807
00-0589;17807
95-0021;17807
08-0633;17808
05-0404;17809
16-0922;17809
14-0331;17809
17-0373;17809
15-0116;17809
16-1902;17809
04-0467;17809
20-1103;17809
16-0927;17809
08-0635;17809
94-0526;17810
15-0335;17811
20-0749;17811
20-0455;17811
20-1109;17811
15-0117;17811
17-0376;17811
08-0609;17811
17-0370;17811
02-0225;17787
16-0296;17799
11-0196;17799
13-0231;17794
20-0451;17795
20-0454;17795
08-0137;17798
93-0902;17797
87-0257;17797
04-0470;17797
11-0805;17797
14-0024;17797
08-0121;17797
04-0557;17791
96-0254;17792
20-0634;17792
95-1093;17792
11-0440;17792
17-0367;17792
11-0251;17792
10-0005;17792
17-0123;17793
03-0266;17788
16-1485;17789
15-0122;17789
20-0453;17789
20-0452;17789
20-0638;17789
20-0450;17789
16-1486;17789
20-0449;17789
13-0463;17790
96-0321;17733
13-0239;17783
09-0050;17783
05-0405;17734
14-0035;17735
08-0134;17735
20-0194;17735
14-0326;17735
08-0530;17735
17-0372;17735
06-0124;17735
17-0128;17735
02-0093;17735
93-0904;17735
06-0097;17735
08-0632;17736
94-0152;17736
06-0100;17737
04-0300;17738
10-0784;17738
94-0149;17738
08-0608;17738
16-0933;17738
14-0033;17738
14-0027;17738
08-0534;17738
12-0838;17738
15-0861;17738
06-0108;17738
96-0257;17739
04-0293;17739
04-0295;17740
08-0570;17741
04-0301;17741
17-0381;17741
08-0533;17741
20-0851;17741
10-0449;17741
06-0109;17741
03-0525;17741
20-0186;17741
20-1114;17741
11-0255;17741
08-0537;17742
11-0121;17742
10-0457;17743
04-0556;17744
08-0622;17744
03-0264;17744
16-0930;17744
12-1221;17744
06-0103;17744
14-0023;17744
17-0133;17744
13-0238;17744
06-0101;17744
08-0540;17744
06-0094;17745
17-0137;17745
20-0113;17773
90-0604;17775
95-0028;17775
17-0364;17775
08-0531;17777
94-0368;17770
17-0130;17772
08-0142;17772
10-0557;17772
04-0462;17749
10-0786;17750
86-0096;17751
95-0023;17746
03-0408;17747
14-0327;17748
11-0191;17752
93-0353;17753
20-1110;17753
08-0138;17753
20-0852;17753
91-0183;17778
90-0679;17779
11-0442;17779
88-0510;17779
94-0141;17779
06-0107;17779
95-0913;17765
17-0382;17766
14-0025;17766
20-0190;17766
96-0523;17766
17-0138;17768
99-0142;17754
20-0191;17755
06-0110;17755
91-0209;17755
06-0106;17755
08-0623;17756
95-0800;17757
04-0028;17758
08-0616;17758
91-0006;17758
89-0005;17758
10-0706;17759
00-0423;17762
10-0696;17763
08-0618;17763
17-0380;17763
20-0189;17763
04-0561;17763
-;17764
90-0745;18453
96-0071;18451
95-0020;18454
96-0320;18452
94-0498;6313
20-1386;20374
20-1590;20374
94-0454;6315
14-0935;6510
90-0439;14856
14-0510;6536
08-0564;14865
08-0599;14879
12-0283;14879
16-0319;14879
14-0481;6515
12-0287;6515
14-0478;6515
10-0575;6515
04-0316;14866
08-0068;6519
16-1457;6519
12-0358;6519
15-0276;6519
10-0576;14880
12-0288;14880
12-0308;14880
10-0572;14880
03-0195;14867
12-0361;14881
12-0306;14881
99-0198;14881
16-2218;14881
10-0577;6524
12-0521;6524
12-1197;6524
04-0062;14868
12-0360;6528
10-0759;6528
10-0569;6528
16-0318;6528
08-0560;14887
16-1471;14887
11-0373;14887
13-0363;14887
03-0411;6512
10-0968;6514
20-0389;6514
16-1464;6513
08-0572;6513
91-0740;6517
20-0387;6518
16-0688;6520
14-0480;6520
10-0193;6522
10-0967;6523
20-0391;6523
03-0260;6525
10-0580;6525
00-0004;6527
20-0390;6529
16-1463;6529
08-0554;6530
13-0562;6530
95-0229;6466
20-0099;14673
04-0571;6468
03-0328;6469
08-0562;6469
08-0070;6469
05-0419;6469
96-0284;6471
15-0279;6472
04-0319;6472
08-0563;6472
16-1465;6472
95-0736;6474
03-0262;6475
11-0617;6475
08-0556;6475
99-0336;6477
10-0367;6478
00-0302;6478
03-0326;6478
10-0573;6478
96-0007;6552
20-0999;6578
00-0549;6535
16-0985;6541
16-0983;6541
17-0424;6541
12-0362;6541
10-0767;6541
11-0618;6593
16-0317;6597
17-0335;6597
16-0316;6597
16-0984;6597
16-0979;6597
00-0222;6532
15-0450;6533
15-0157;6533
14-0511;6533
17-0337;6533
05-0411;6533
96-0140;6572
16-0978;6575
10-0768;6575
16-0980;6575
17-0418;6575
13-0365;6575
94-0259;6480
15-0556;6577
94-0636;6577
16-0320;6577
15-0160;6577
16-0976;6577
10-0765;6569
20-0393;6570
15-0447;6570
16-1467;6570
96-0480;6570
10-0369;6570
05-0423;6565
17-0341;6566
17-0342;6566
11-0619;6566
13-0362;6566
11-0372;6566
08-0561;6555
15-0158;6560
96-0176;6560
15-0451;6560
14-1049;6560
05-0422;6588
17-0415;6589
00-0760;6589
16-1468;6589
16-1469;6589
08-0555;6589
14-0479;14845
15-0154;6559
95-0147;6559
95-1155;6559
15-0452;6559
15-0453;6559
20-0392;6559
93-0824;6559
93-0761;6559
94-0292;6385
95-0749;6387
20-1003;6388
07-0186;6390
10-0770;6392
11-0207;6394
12-0523;6395
08-0596;6397
99-0201;6399
17-0420;6399
16-0789;6400
12-0688;6402
10-0774;6403
12-0473;6403
13-0563;6405
94-0534;6389
04-0354;6594
94-0663;6594
99-0200;6594
20-0388;6430
89-0649;6419
16-0788;6420
08-0590;6420
12-0364;6420
03-0047;6420
04-0315;6420
08-0591;6420
10-0775;6422
00-0410;6426
11-0466;6427
00-0405;6427
14-0508;6427
06-0132;6427
05-0417;6427
95-0477;6429
96-0593;6433
10-0764;6434
09-0054;6434
96-0329;6434
16-2220;6434
00-0220;6434
10-0755;6434
06-0133;6436
97-0086;6407
13-0156;6408
12-0359;6408
12-0355;6408
10-0758;6408
08-0336;6408
08-0571;6408
10-0752;6408
03-0261;6408
03-0258;6408
01-0026;6408
05-0420;6408
16-0782;6408
00-0550;6408
99-0349;6408
03-0327;6408
03-0046;6408
12-0758;6409
20-1252;6409
08-0586;6409
17-0416;6409
16-0784;6409
05-0412;6409
12-1196;6409
89-0645;6411
95-0158;6412
10-0762;6412
12-0363;6412
08-0557;6412
93-0087;6412
05-0418;6412
03-0205;6412
16-0791;6412
17-0417;6412
93-0419;6412
10-0760;6412
07-0187;6412
12-0475;6412
00-0413;6412
16-1460;6412
08-0597;6412
08-0592;6413
12-0282;6413
16-0792;6413
06-0135;6413
16-2217;6413
16-0790;6413
93-0417;6415
10-0761;6416
16-0794;6416
95-0150;6416
97-0382;6416
10-0773;6416
11-0465;6416
16-0684;6416
90-0106;6416
08-0598;6416
10-0368;6416
12-0281;6416
20-1221;6416
20-1217;6416
07-0185;6416
96-0478;6416
00-0407;6416
10-0769;6417
15-0163;6417
17-0422;6417
16-0681;6417
00-0224;6440
89-0650;6442
16-0675;6443
96-0182;6443
15-0291;6443
15-0277;6443
08-0594;6443
88-0067;6443
14-0512;6443
16-0676;6443
95-0444;6443
96-0192;6443
12-0291;6444
95-0039;6444
10-0371;6444
16-1459;6444
96-0181;6446
13-0684;6447
15-0162;6447
15-0454;6447
00-0412;6447
08-0335;6447
16-0686;6447
96-0180;6447
95-0428;6447
15-0286;6447
00-0552;6447
16-0678;6448
14-0509;6448
15-0159;6448
00-0401;6450
15-0275;6451
12-0286;6451
17-0340;6451
04-0570;6451
16-0677;6451
05-0415;6451
15-0280;6451
07-0189;6451
15-0274;6451
08-0588;6451
16-1470;6452
03-0412;6452
05-0416;6452
95-0041;6454
87-0038;6455
16-0687;6455
15-0281;6455
10-0753;6455
05-0414;6455
16-0685;6455
15-0287;6455
12-0042;6455
15-0289;6455
15-0455;6455
96-0175;6456
99-0197;6456
08-0565;6456
10-0568;6456
04-0317;6458
15-0290;6459
17-0423;6459
16-0679;6459
17-0421;6459
20-0394;6459
10-0757;6459
08-0069;6459
13-0683;6459
16-0982;6459
16-0682;6459
16-0674;6460
99-0348;6460
91-0011;6460
00-0551;6462
16-0680;6463
16-0786;6463
17-0339;6463
12-0472;6463
17-0338;6463
16-0683;6463
00-0223;6463
15-0155;6463
15-0156;6463
15-0288;6463
11-0208;6464
03-0329;6464
12-0121;6464
06-0062;14843
93-0230;6317
90-0619;6323
93-0420;6320
00-0219;6318
16-1461;6318
95-0038;6318
93-0619;6326
88-0524;6327
95-1158;6327
00-0305;14858
12-0285;6328
10-0581;6328
96-0184;14860
03-0575;6331
02-0274;6331
96-0183;6343
10-0578;6341
03-0259;6341
91-0695;6340
16-0787;6334
13-0364;6334
20-0153;14674
12-0289;6360
16-1545;6360
16-1466;6360
16-0975;6360
03-0196;6345
08-0595;6349
16-2179;6362
16-0793;6365
02-0187;6365
93-0561;6373
16-1458;6374
17-0169;6368
91-0399;6369
16-0795;6369
14-0938;14847
17-0344;6363
12-0522;6363
17-0755;6358
16-1538;6359
15-0449;6359
16-0785;6359
16-1456;6359
10-0579;14849
04-0576;6348
09-0057;6348
08-0587;6348
94-0340;6348
10-0370;6348
90-0677;6377
93-0674;6379
93-0177;6381
91-0136;6383
96-0457;14407
20-1571;20384
20-1659;20384
20-1345;20384
03-0465;14921
91-0390;6735
95-1037;6732
16-1589;6733
20-0923;6733
16-1564;6733
16-1527;6734
95-0773;6737
16-1908;6738
16-1562;6738
20-0924;6738
16-1526;6739
16-1566;6742
16-1906;6744
16-1570;6744
16-1584;6744
16-1577;6745
03-0303;6747
16-1576;6748
20-0920;6748
16-1599;6748
16-1569;6749
20-1008;6728
16-1523;6740
16-1558;6740
20-0074;14924
90-0685;6752
16-1596;6753
20-0917;6753
02-0104;6753
16-1590;6753
89-0741;6722
16-1551;6754
06-0130;6754
16-1572;6754
94-0148;6769
20-1004;14834
15-0422;6730
16-1543;6762
16-1586;6762
16-1556;6762
16-1574;6771
97-0058;14930
16-1588;6770
16-1582;6770
16-1600;6772
10-0299;6719
16-1595;6773
16-1559;6773
16-1575;6767
93-0816;14933
16-1525;6775
16-1567;6775
13-0223;14934
16-1907;6712
20-0021;6712
-;14918
93-0080;14939
20-0910;6727
20-0912;14394
20-0925;14394
91-0129;14940
20-0921;6774
16-1911;6774
20-0913;6774
16-1565;6729
95-0076;14941
16-1581;6765
20-0918;6765
20-0922;6750
93-0814;14942
20-0916;6768
20-0909;6768
16-1568;6766
02-0245;6779
12-0581;6780
20-0914;6780
20-0034;6780
16-1592;6780
13-0220;6780
16-1524;6780
16-1560;6780
16-1553;6780
16-1593;6780
20-0919;6781
17-0756;6756
89-0196;6783
20-0908;6784
16-1571;6784
16-1541;6784
16-1594;6784
16-1563;6718
96-0290;6757
16-1549;6758
16-1536;6758
16-1540;6758
20-0911;6758
20-0915;6758
16-1913;6758
99-0406;6759
14-0937;6761
16-2277;6720
89-0204;6716
17-0236;6717
12-0032;6717
16-2014;6717
16-1542;6717
20-0102;14509
16-1552;14395
16-1587;14395
89-0439;6726
20-0038;6714
20-1151;6714
99-0224;5898
20-1668;20367
14-0933;21103
14-0934;5940
10-0295;6006
08-0119;6008
20-1149;6008
95-0406;6008
86-0032;21402
89-0440;6007
16-1912;6007
08-0125;5989
00-0068;5990
16-1561;5990
05-0101;5990
20-0543;21406
16-1591;5991
03-0301;5991
88-0457;6020
16-1573;6022
13-0758;6022
95-0297;6022
13-0225;21410
99-0444;6023
02-0244;6023
93-0819;6027
04-0537;6029
13-0222;6029
16-1579;6029
08-0127;21411
-;21411
16-0293;6028
16-1601;6028
89-0197;5925
16-1580;5995
88-0283;5995
10-0881;5994
93-0815;5994
95-1170;6001
96-0520;6002
88-0039;6002
16-1914;6003
00-0069;6003
95-0274;21483
89-0742;5957
92-0164;5958
92-0163;5958
04-0352;5958
-;5958
90-0363;5962
00-0303;21462
12-0580;21462
13-0761;21462
88-0037;21462
16-1531;21463
94-0532;21463
89-0441;21464
16-1533;21468
91-0429;21469
16-1535;21470
16-1547;21470
16-1546;21470
88-0023;21471
04-0353;21450
91-0698;21453
16-1534;21455
90-0166;5954
10-0294;5955
16-1544;5955
10-0301;5955
16-1554;5955
89-0834;5955
20-0535;5955
81-0100;5955
16-1597;5955
12-0576;5955
20-0540;5955
10-0300;5955
95-0903;5955
08-0124;5955
02-0246;5955
20-0532;5955
10-0292;5955
88-0212;5955
11-0169;5955
16-1550;5955
12-0577;5961
20-1001;21447
88-0344;5921
89-0430;5922
87-0196;5923
93-0005;5923
89-0175;5923
16-1578;5923
93-0813;5923
97-0122;5923
93-0061;5923
95-1152;5923
90-0397;5923
16-1530;5923
95-0955;21439
16-1537;21440
03-0497;21440
16-1598;21440
95-0686;21440
20-0182;21440
91-0210;21440
89-0819;21440
20-0536;21440
13-0759;21456
03-0403;21443
97-0164;21443
20-0539;21443
15-0292;21443
05-0007;21443
10-0077;21443
06-0002;21368
89-0198;5902
95-1133;5907
12-0033;5907
10-0293;21371
93-0430;21371
95-0015;21371
08-0309;21373
20-0145;14661
91-0687;14504
94-0346;21376
16-1909;21378
15-0729;5899
20-0075;5900
-;21380
81-0229;5910
88-0383;21383
20-0413;21366
16-1532;21385
96-0401;21387
20-1367;21389
90-0020;21104
95-0882;5914
89-0777;6038
20-1310;6039
88-0226;6039
16-1910;6039
87-0017;6039
16-0292;6039
00-0266;6039
10-0885;6039
16-0294;6039
20-0544;6039
96-0335;6039
90-0283;6039
20-0627;6039
16-1585;6039
20-1311;6039
03-0086;6039
91-0254;6039
04-0010;6039
88-0179;6039
20-0534;6039
16-1555;6039
20-0628;6045
05-0006;6035
-;21432
96-0307;21433
12-0150;21434
20-0185;21434
20-1152;21434
07-0226;6041
04-0473;6044
16-1583;6044
16-0295;6044
-;21424
16-1034;14886
20-1148;14886
88-0345;6050
20-0637;6055
20-0632;6055
20-0635;6055
89-0728;6055
16-1903;6055
20-1154;6055
20-0183;6055
20-0184;6055
13-0221;6055
16-1529;6055
-;6055
02-0103;21428
96-0186;6034
91-0295;5930
95-0077;5931
89-0176;5931
95-0078;5931
10-0298;5931
95-1132;5931
95-1151;5931
95-0079;5931
03-0496;5931
95-0275;5931
-;5931
-;5931
90-0023;6036
15-0293;5946
20-0447;5947
20-1150;5948
20-1006;5969
-;5970
12-0030;5971
20-1376;5933
95-1131;5935
20-0537;5935
16-1548;5935
16-1557;5935
16-1528;5935
10-0779;5935
10-0778;5935
20-0541;5935
20-0542;5935
-;5935
-;5915
-;5915
-;5974
-;5987
-;6321
-;6342
-;6353
12-0411;6676
15-0826;6687
-;6709
-;6713
91-0842;14443
-;14668
-;14799
03-0466;14800
-;14801
06-0034;14802
20-1370;14802
-;14854
-;17691
-;17780
94-0496;20833
90-0622;20839
90-0737;20848
14-0829;20851
12-1088;20851
17-0308;20852
14-0585;20852
12-0478;20853
16-1204;20853
10-0669;20854
10-0604;20854
00-0758;20855
93-0537;20855
99-0024;20856
91-0365;20862
14-0483;20864
96-0095;20865
12-1091;20867
06-0029;20868
90-0623;20870
00-0301;20870
95-1180;20870
04-0322;20870
10-0373;20870
20-0931;20870
14-0833;20870
20-1145;20870
12-0410;20870
93-0092;20871
20-1235;20873
20-1254;20873
90-0710;20873
10-0875;20873
93-0931;20873
12-1090;20873
20-1238;20873
14-0825;20873
85-0070;20873
99-0027;20874
16-1207;20876
20-1273;20876
20-0932;20876
91-0574;20877
16-1205;20879
93-0861;20879
89-0776;20880
05-0424;20883
16-1496;20883
90-0050;20884
14-0834;20886
09-0023;20886
90-0689;20887
95-0894;20889
14-0484;20889
93-0266;20890
94-0398;20892
90-0118;20892
93-0375;20892
12-1195;20892
12-0586;20892
20-1276;20892
93-0749;20892
16-1192;20892
89-0150;20892
96-0590;20892
20-1274;20892
90-0010;20892
20-1251;20892
97-0249;20892
88-0261;20892
06-0172;20892
12-0689;20892
20-1250;20893
90-0365;20893
16-1200;20893
00-0003;20894
89-0391;20897
06-0030;20906
16-1195;20908
17-0309;20908
16-1215;20908
20-1146;20908
17-0305;20908
20-0928;20908
09-0024;20908
12-0413;20908
20-0927;20908
16-1211;20908
10-0442;20908
00-0364;20909
89-0762;20911
12-1089;20911
20-0929;20911
90-0664;20911
17-0307;20911
16-1194;20911
16-1203;20911
16-1213;20911
14-0827;20911
17-0304;20911
16-1193;20911
08-0074;20912
90-0049;20914
14-0821;20914
10-0441;20914
17-0310;20914
10-0877;20914
05-0285;20914
14-0831;20914
16-1212;20914
20-0934;20914
17-0303;20914
16-1196;20914
00-0644;20916
94-0693;20918
16-1495;20918
16-1210;20918
16-1198;20918
12-1194;20918
20-1143;20918
20-0933;20918
14-0823;20918
11-0246;20918
93-0680;20918
16-1494;20918
87-0253;20919
20-1277;20921
14-0826;20921
93-0567;20922
16-1206;20924
20-1275;20924
12-0583;20925
11-0756;20927
20-1249;20927
10-0766;20928
20-1272;20930
17-0302;20930
99-0080;20931
11-0752;20932
96-0308;20941
97-0393;20943
12-0584;20943
12-0409;20943
14-0482;20943
05-0430;20944
87-0270;20946
09-0053;20946
20-1144;20946
91-0666;20946
14-0584;20947
20-1253;20949
16-1214;20949
91-0293;20949
20-1142;20949
12-0477;20950
17-0306;20952
12-1192;20952
94-0699;20952
20-1147;20952
95-1149;20953
97-0443;20955
16-1208;20955
17-0311;20955
93-0268;20955
99-0146;20956
10-0385;20958
20-1237;20958
95-0774;20958
16-1199;20958
97-0123;20959
20-0930;20961
20-1236;20961
09-0047;20961
14-0832;20961
99-0145;20962
16-1202;20964
16-1209;20964
14-0822;20964
11-0243;20964
96-0669;20966
20-1278;20966
20-1248;20966
90-0557;20966
08-0605;20967
89-0743;20973
13-0469;20973
90-0380;20973
11-0554;20974
95-0407;20975
14-0828;20976
20-0998;20976
93-0443;20977
15-0731;20978
20-0148;20981
17-0753;20981
96-0348;20982
06-0064;20983
14-0931;20985
16-1950;20985
20-0072;20985
20-1425;20985
91-0714;20987
-;21480
-;21482
06-0063;21486
12-1255;6965
90-0806;6966
94-0707;6967
08-0907;6968
20-0411;6969
08-0905;6970
14-0645;6971
15-0022;6972
16-0023;6973
20-1503;6974
92-0214;6975
04-0578;6976
95-1198;6977
94-0704;6978
03-0579;6979
08-0906;6980
08-0913;6981
95-1199;6982
15-0038;6983
20-1504;6984
17-0035;14263
88-0531;5872
11-0871;5873
-;5874
-;5875
-;5876
-;5877
-;5878
-;5879
-;5880
-;5881
-;5882
05-0485;5883
-;5884
20-1667;5885
98-0166;5886
-;5887
-;14264
17-0036;14265
20-1256;14703
20-0175;14703
20-0176;14704
20-1442;20457
15-0034;13527
14-0847;14244
14-0867;13534
17-0032;14257
17-0025;14252
17-0026;14915
20-0174;14251
-;14246
17-0034;14258
14-0383;13532
12-0816;14250
17-0039;14261
20-1679;20527
-;13530
-;14909
20-0416;14259
14-0382;13531
17-0038;14260
17-0031;14256
17-0030;14255
14-0870;20529
17-0706;13972
-;8496
20-1520;14878
20-1098;50000
20-1633;20381
-;50001
14-0437;50002
20-1395;50003
15-0790;50004
16-0328;50004
16-0326;50004
16-0325;50004
16-0327;50004
20-0681;50005
15-0793;50006
20-0572;50007
16-1154;50008
13-0635;50009
14-0586;50010
13-0405;50010
13-0616;50010
20-0114;50011
15-0569;50012
-;50013
15-0218;50013
93-0929;50014
12-0717;50015
13-0617;50015
13-0615;50015
13-0100;50015
15-0606;50016
20-1009;50016
12-0820;50017
02-0168;50018
96-0476;50019
04-0286;50019
14-1147;50019
-;50020
14-1154;50021
13-0780;50021
16-0558;50021
-;50022
96-0455;50023
96-0454;50023
14-0499;50023
20-1595;50023
10-0437;50024
11-0375;50025
12-0198;50025
12-0814;50025
16-2276;50025
15-0727;50025
99-0250;50026
-;50027
11-0608;50028
12-1199;50029
12-0933;50029
12-0934;50029
13-0668;50029
14-0488;50029
14-0490;50029
15-0792;50029
15-0794;50029
15-0795;50029
17-0472;50029
17-0475;50029
17-0473;50029
17-0474;50029
12-0036;50030
12-0936;50030
20-1162;50030
20-1178;50030
12-1198;50031
10-0177;50032
13-0055;50033
13-0591;50034
14-0491;50035
17-0471;50036
10-0258;50037
12-0555;50038
13-0734;50039
17-0741;50040
16-1999;50041
04-0260;50042
11-0137;50043
13-0056;50044
14-0486;50044
12-0571;50045
90-0349;50046
14-0487;50046
12-0935;50046
15-0791;50046
20-0679;50046
-;50047
12-0058;50048
13-0566;50048
-;50049
13-0629;50050
14-0451;50051
15-0413;50052
14-0381;50053
14-0375;50054
14-0868;50054
13-0847;50055
14-0441;50056
15-0357;50057
14-0852;50057
14-1207;50057
13-0627;50057
20-1650;50057
13-0497;50058
12-1024;50059
14-0849;50059
12-0005;50059
14-0589;50060
06-0055;50061
11-0136;50061
91-0454;50062
13-0779;50063
13-0192;50063
16-0106;50063
-;50064
13-0400;50065
94-0695;50066
14-0591;50067
11-0849;50068
13-1025;50068
